consensus,mec_count,consumer_id,run_id,file,service_id,has_success,c_bid_collection_ms,c_winner_selection_ms,c_provider_deploy_ms,c_vxlan_setup_ms,c_postcheck_ms,c_total_ms
qbft,30,20,15,qbft/30-mecs/consumer_20_run_15.csv,service79ce4a95,1,11096,300,29486,1072,1058,43012
qbft,30,20,16,qbft/30-mecs/consumer_20_run_16.csv,service13672e06,1,8815,305,9069,539,1062,19790
qbft,30,20,17,qbft/30-mecs/consumer_20_run_17.csv,servicee603ab94,1,9789,346,23679,1579,1060,36453
qbft,30,20,18,qbft/30-mecs/consumer_20_run_18.csv,service8ae7f8c3,1,5947,336,29338,1288,1048,37957
qbft,30,20,19,qbft/30-mecs/consumer_20_run_19.csv,service085dbc9f,1,10271,311,24066,882,1053,36583
qbft,30,20,2,qbft/30-mecs/consumer_20_run_2.csv,service4faf093b,1,11707,356,23763,1376,1054,38257
qbft,30,20,20,qbft/30-mecs/consumer_20_run_20.csv,service4ffb2760,1,11072,298,24036,1160,1070,37636
qbft,30,20,3,qbft/30-mecs/consumer_20_run_3.csv,servicee2a90fc2,1,9341,367,29030,804,1051,40593
qbft,30,20,4,qbft/30-mecs/consumer_20_run_4.csv,service48eb5477,1,10524,340,24210,1577,1064,37715
qbft,30,20,5,qbft/30-mecs/consumer_20_run_5.csv,servicee603ab94,1,9789,346,23679,1579,1060,36453
qbft,30,20,6,qbft/30-mecs/consumer_20_run_6.csv,service819ca541,1,6796,312,34406,1837,1052,44403
qbft,30,20,7,qbft/30-mecs/consumer_20_run_7.csv,servicec3f4c4f9,1,10091,327,24235,812,1065,36531
qbft,30,20,8,qbft/30-mecs/consumer_20_run_8.csv,servicee0d49e42,1,7206,295,24352,916,1072,33841
qbft,30,20,9,qbft/30-mecs/consumer_20_run_9.csv,serviceca26d120,1,9472,317,24129,1076,1057,36051
qbft,30,21,1,qbft/30-mecs/consumer_21_run_1.csv,service1a6185b8,1,8693,485,17957,344,1126,28606
qbft,30,21,10,qbft/30-mecs/consumer_21_run_10.csv,service2ad52fc0,1,8360,402,18859,345,1124,29091
qbft,30,21,11,qbft/30-mecs/consumer_21_run_11.csv,service300f813b,1,6877,383,13844,362,1155,22622
qbft,30,21,12,qbft/30-mecs/consumer_21_run_12.csv,service776c32ea,1,9143,407,14133,339,1124,25147
qbft,30,21,13,qbft/30-mecs/consumer_21_run_13.csv,serviceff542024,1,7664,368,13792,339,1127,23291
qbft,30,21,14,qbft/30-mecs/consumer_21_run_14.csv,serviced3cebcd5,1,10769,382,18902,375,1114,31543
qbft,30,21,15,qbft/30-mecs/consumer_21_run_15.csv,servicebf1812e8,1,11193,417,14038,329,1135,27113
qbft,30,21,16,qbft/30-mecs/consumer_21_run_16.csv,service72b4dc41,1,8958,381,13806,288,1116,24550
qbft,30,21,17,qbft/30-mecs/consumer_21_run_17.csv,serviceceebb407,1,10101,435,13383,390,1114,25424
qbft,30,21,18,qbft/30-mecs/consumer_21_run_18.csv,service43af8f06,1,6041,431,9018,349,1105,16944
qbft,30,21,19,qbft/30-mecs/consumer_21_run_19.csv,service4f821ddb,1,10177,387,13961,375,1111,26011
qbft,30,21,2,qbft/30-mecs/consumer_21_run_2.csv,service6c0d3135,1,11511,435,8511,342,1130,21929
qbft,30,21,20,qbft/30-mecs/consumer_21_run_20.csv,service4dabbe2c,1,10952,437,9126,311,1135,21961
qbft,30,21,3,qbft/30-mecs/consumer_21_run_3.csv,service293dc45c,1,9270,445,13846,363,1131,25057
qbft,30,21,4,qbft/30-mecs/consumer_21_run_4.csv,service922b70e9,1,10680,404,18898,313,1125,31421
qbft,30,21,5,qbft/30-mecs/consumer_21_run_5.csv,serviceceebb407,1,10101,435,13383,390,1114,25424
qbft,30,21,6,qbft/30-mecs/consumer_21_run_6.csv,service7c676ff8,1,6859,466,18833,399,1124,27682
qbft,30,21,7,qbft/30-mecs/consumer_21_run_7.csv,serviced4a5f919,1,10234,357,13882,360,1111,25945
qbft,30,21,8,qbft/30-mecs/consumer_21_run_8.csv,servicea9d28c6f,1,7302,385,13924,322,1113,23047
qbft,30,21,9,qbft/30-mecs/consumer_21_run_9.csv,servicef4c413e4,1,9463,454,18870,345,1140,30273
qbft,30,22,1,qbft/30-mecs/consumer_22_run_1.csv,service6a8570d6,1,8593,468,17914,435,1121,28532
qbft,30,22,10,qbft/30-mecs/consumer_22_run_10.csv,serviced4f5bf10,1,8350,395,13723,324,1105,23898
qbft,30,22,11,qbft/30-mecs/consumer_22_run_11.csv,service22404b9c,1,6904,385,18907,466,1113,27776
qbft,30,22,12,qbft/30-mecs/consumer_22_run_12.csv,servicef005b39c,1,9127,423,18982,355,1134,30022
qbft,30,22,13,qbft/30-mecs/consumer_22_run_13.csv,service0d27d6f1,1,7523,468,18866,499,1103,28459
qbft,30,22,14,qbft/30-mecs/consumer_22_run_14.csv,service1115d405,1,10869,407,18702,350,1131,31460
qbft,30,22,15,qbft/30-mecs/consumer_22_run_15.csv,servicece9cd5d3,1,11259,390,13950,322,1139,27061
qbft,30,22,16,qbft/30-mecs/consumer_22_run_16.csv,service94eb2ecf,1,8949,370,13884,422,1114,24740
qbft,30,22,17,qbft/30-mecs/consumer_22_run_17.csv,service4a6879b7,1,9894,431,13547,390,1107,25370
qbft,30,22,18,qbft/30-mecs/consumer_22_run_18.csv,service9d9e5314,1,6327,355,13772,318,1120,21894
qbft,30,22,19,qbft/30-mecs/consumer_22_run_19.csv,service51374869,1,10392,381,13860,348,1101,26083
qbft,30,22,2,qbft/30-mecs/consumer_22_run_2.csv,serviced4bf8129,1,11449,566,13539,365,1120,27040
qbft,30,22,20,qbft/30-mecs/consumer_22_run_20.csv,service0fdffbf4,1,11311,378,13824,354,1134,27002
qbft,30,22,3,qbft/30-mecs/consumer_22_run_3.csv,servicec5becddf,1,9306,461,13699,406,1118,24991
qbft,30,22,4,qbft/30-mecs/consumer_22_run_4.csv,service35a568f5,1,10547,419,13898,538,1135,26538
qbft,30,22,5,qbft/30-mecs/consumer_22_run_5.csv,service4a6879b7,1,9894,431,13547,390,1107,25370
qbft,30,22,6,qbft/30-mecs/consumer_22_run_6.csv,service97f56924,1,6764,415,13992,371,1142,22685
qbft,30,22,7,qbft/30-mecs/consumer_22_run_7.csv,service6a9b1ee7,1,10269,401,13791,412,1113,25986
qbft,30,22,8,qbft/30-mecs/consumer_22_run_8.csv,service7ebf4aff,1,7302,406,14049,445,1130,23334
qbft,30,22,9,qbft/30-mecs/consumer_22_run_9.csv,servicec5b8181d,1,9572,408,18897,343,1112,30333
qbft,30,23,1,qbft/30-mecs/consumer_23_run_1.csv,service297819d6,1,8903,452,17793,312,1134,28595
qbft,30,23,10,qbft/30-mecs/consumer_23_run_10.csv,service8c3716dc,1,8187,380,13896,327,1126,23916
qbft,30,23,11,qbft/30-mecs/consumer_23_run_11.csv,service73b38253,1,6926,394,18828,349,1146,27644
qbft,30,23,12,qbft/30-mecs/consumer_23_run_12.csv,service47f778f5,1,9355,413,18783,393,1122,30070
qbft,30,23,13,qbft/30-mecs/consumer_23_run_13.csv,serviced23bab04,1,7686,359,13828,288,1138,23299
qbft,30,23,14,qbft/30-mecs/consumer_23_run_14.csv,service8f6f37a7,1,10586,409,13892,347,1123,26358
qbft,30,23,15,qbft/30-mecs/consumer_23_run_15.csv,service665ccc99,1,11243,377,13931,324,1112,26988
qbft,30,23,16,qbft/30-mecs/consumer_23_run_16.csv,serviceea041a4f,1,8735,399,14030,292,1121,24582
qbft,30,23,17,qbft/30-mecs/consumer_23_run_17.csv,servicebdd1fa40,1,9887,425,13471,385,1115,25284
qbft,30,23,18,qbft/30-mecs/consumer_23_run_18.csv,service08881f24,1,6201,366,13962,327,1130,21986
qbft,30,23,19,qbft/30-mecs/consumer_23_run_19.csv,serviceedd57671,1,10340,365,13707,325,1146,25884
qbft,30,23,2,qbft/30-mecs/consumer_23_run_2.csv,serviceee061d03,1,11628,421,8460,351,1118,21978
qbft,30,23,20,qbft/30-mecs/consumer_23_run_20.csv,servicec2ffb73b,1,10966,374,8941,326,1118,21727
qbft,30,23,3,qbft/30-mecs/consumer_23_run_3.csv,service1b26f0eb,1,9258,397,13802,363,1121,24941
qbft,30,23,4,qbft/30-mecs/consumer_23_run_4.csv,service433e9e13,1,10651,402,18876,375,1140,31445
qbft,30,23,5,qbft/30-mecs/consumer_23_run_5.csv,servicebdd1fa40,1,9887,425,13471,385,1115,25284
qbft,30,23,6,qbft/30-mecs/consumer_23_run_6.csv,service7b9d678e,1,6661,426,13971,326,1119,22504
qbft,30,23,7,qbft/30-mecs/consumer_23_run_7.csv,serviced34a8f1d,1,10038,393,13985,404,1108,25929
qbft,30,23,8,qbft/30-mecs/consumer_23_run_8.csv,service555c8a50,1,7338,391,13913,380,1110,23133
qbft,30,23,9,qbft/30-mecs/consumer_23_run_9.csv,servicefb6e606d,1,9371,448,8929,421,1101,20270
qbft,30,24,1,qbft/30-mecs/consumer_24_run_1.csv,service2dcacc4c,1,8630,420,23135,364,1138,33688
qbft,30,24,10,qbft/30-mecs/consumer_24_run_10.csv,service693498c7,1,8385,423,13731,360,1116,24016
qbft,30,24,11,qbft/30-mecs/consumer_24_run_11.csv,service9d824766,1,6842,410,18862,326,1129,27570
qbft,30,24,12,qbft/30-mecs/consumer_24_run_12.csv,service7f8bbb2e,1,9175,396,13964,360,1125,25022
qbft,30,24,13,qbft/30-mecs/consumer_24_run_13.csv,service04c8fab3,1,7464,407,14034,294,1122,23321
qbft,30,24,14,qbft/30-mecs/consumer_24_run_14.csv,service44d94371,1,10794,401,18901,333,1119,31549
qbft,30,24,15,qbft/30-mecs/consumer_24_run_15.csv,service628e0287,1,11161,354,9157,329,1106,22108
qbft,30,24,16,qbft/30-mecs/consumer_24_run_16.csv,service98bb6ecf,1,8702,405,14156,328,1112,24703
qbft,30,24,17,qbft/30-mecs/consumer_24_run_17.csv,service16b36e66,1,9900,415,13495,366,1127,25304
qbft,30,24,18,qbft/30-mecs/consumer_24_run_18.csv,service6ed28807,1,6063,366,19177,316,1126,27050
qbft,30,24,19,qbft/30-mecs/consumer_24_run_19.csv,service280c3f39,1,10350,347,13977,311,1115,26101
qbft,30,24,2,qbft/30-mecs/consumer_24_run_2.csv,service632128af,1,10566,463,28611,323,1134,41099
qbft,30,24,20,qbft/30-mecs/consumer_24_run_20.csv,service72014e92,1,11136,398,13977,322,1114,26947
qbft,30,24,3,qbft/30-mecs/consumer_24_run_3.csv,service1f233c2b,1,9092,400,14074,376,1108,25051
qbft,30,24,4,qbft/30-mecs/consumer_24_run_4.csv,service4d828f72,1,10570,449,18983,379,1128,31510
qbft,30,24,5,qbft/30-mecs/consumer_24_run_5.csv,service16b36e66,1,9900,415,13495,366,1127,25304
qbft,30,24,6,qbft/30-mecs/consumer_24_run_6.csv,servicee98cbad9,1,6954,387,18785,362,1102,27591
qbft,30,24,7,qbft/30-mecs/consumer_24_run_7.csv,service43711098,1,10231,380,13804,347,1132,25895
qbft,30,24,8,qbft/30-mecs/consumer_24_run_8.csv,service617f155c,1,7387,410,13933,394,1112,23237
qbft,30,24,9,qbft/30-mecs/consumer_24_run_9.csv,service30252a47,1,9610,356,13715,316,1141,25139
qbft,30,2,1,qbft/30-mecs/consumer_2_run_1.csv,service183479b8,1,9635,377,12481,488,1069,24051
qbft,30,2,10,qbft/30-mecs/consumer_2_run_10.csv,serviced8a3e4f6,1,8213,450,13736,436,1084,23920
qbft,30,2,11,qbft/30-mecs/consumer_2_run_11.csv,servicec4defc14,1,7053,399,13653,367,1087,22560
qbft,30,2,12,qbft/30-mecs/consumer_2_run_12.csv,serviceec7b26c9,1,9480,368,18814,423,1106,30192
qbft,30,2,13,qbft/30-mecs/consumer_2_run_13.csv,service3f6d7319,1,7545,367,19018,399,1094,28424
qbft,30,2,14,qbft/30-mecs/consumer_2_run_14.csv,service489992f5,1,10892,385,13858,386,1102,26623
qbft,30,2,15,qbft/30-mecs/consumer_2_run_15.csv,serviced23c1c8a,1,11413,435,18917,397,1109,32272
qbft,30,2,16,qbft/30-mecs/consumer_2_run_16.csv,servicece61b292,1,8918,388,19014,406,1083,29810
qbft,30,2,17,qbft/30-mecs/consumer_2_run_17.csv,service629a75a3,1,10039,475,18550,447,1101,30613
qbft,30,2,18,qbft/30-mecs/consumer_2_run_18.csv,service0b11909c,1,6293,368,19034,412,1070,27177
qbft,30,2,19,qbft/30-mecs/consumer_2_run_19.csv,service653fc33c,1,10727,324,18613,402,1078,31145
qbft,30,2,2,qbft/30-mecs/consumer_2_run_2.csv,servicec716ac70,1,11737,483,13590,475,1125,27411
qbft,30,2,20,qbft/30-mecs/consumer_2_run_20.csv,service2801d5ab,1,11454,406,18715,404,1101,32080
qbft,30,2,3,qbft/30-mecs/consumer_2_run_3.csv,service093d17c0,1,9326,470,18948,399,1092,30235
qbft,30,2,4,qbft/30-mecs/consumer_2_run_4.csv,servicee399ee14,1,10744,433,13820,386,1103,26487
qbft,30,2,5,qbft/30-mecs/consumer_2_run_5.csv,service629a75a3,1,10039,475,18550,447,1101,30613
qbft,30,2,6,qbft/30-mecs/consumer_2_run_6.csv,service53882149,1,6780,369,9013,354,1080,17597
qbft,30,2,7,qbft/30-mecs/consumer_2_run_7.csv,service6329e0e4,1,10296,411,18781,483,1090,31061
qbft,30,2,8,qbft/30-mecs/consumer_2_run_8.csv,service383baa58,1,7383,358,13884,392,1097,23115
qbft,30,2,9,qbft/30-mecs/consumer_2_run_9.csv,servicef23c7e13,1,9983,307,18688,327,1083,30389
qbft,30,3,1,qbft/30-mecs/consumer_3_run_1.csv,service23b4a8d2,1,8987,438,13099,420,1092,24037
qbft,30,3,10,qbft/30-mecs/consumer_3_run_10.csv,service04023eb5,1,8459,473,23772,371,1072,34148
qbft,30,3,11,qbft/30-mecs/consumer_3_run_11.csv,service71441d09,1,6919,425,8867,294,1075,17580
qbft,30,3,12,qbft/30-mecs/consumer_3_run_12.csv,service1275a392,1,9126,402,14018,270,1075,24892
qbft,30,3,13,qbft/30-mecs/consumer_3_run_13.csv,service787cf716,1,7665,492,23873,321,1067,33419
qbft,30,3,14,qbft/30-mecs/consumer_3_run_14.csv,service23fc2dd4,1,10670,394,14056,275,1082,26477
qbft,30,3,15,qbft/30-mecs/consumer_3_run_15.csv,service3a297fbe,1,11499,367,23922,355,1068,37211
qbft,30,3,16,qbft/30-mecs/consumer_3_run_16.csv,service8cf9b718,1,8991,345,23952,380,1092,34761
qbft,30,3,17,qbft/30-mecs/consumer_3_run_17.csv,servicea79932d9,1,9969,415,28566,300,1088,40339
qbft,30,3,18,qbft/30-mecs/consumer_3_run_18.csv,service56665f2e,1,6162,370,19145,346,1082,27106
qbft,30,3,19,qbft/30-mecs/consumer_3_run_19.csv,serviceaec88fa1,1,10351,421,23988,322,1069,36152
qbft,30,3,2,qbft/30-mecs/consumer_3_run_2.csv,service1cf70724,1,11826,425,18592,344,1071,32258
qbft,30,3,20,qbft/30-mecs/consumer_3_run_20.csv,servicefa7e8ea0,1,11178,415,18849,295,1117,31855
qbft,30,3,3,qbft/30-mecs/consumer_3_run_3.csv,service303af89f,1,9606,396,28823,305,1073,40204
qbft,30,3,4,qbft/30-mecs/consumer_3_run_4.csv,service853be770,1,10671,461,13787,349,1096,26365
qbft,30,3,5,qbft/30-mecs/consumer_3_run_5.csv,servicea79932d9,1,9969,415,28566,300,1088,40339
qbft,30,3,6,qbft/30-mecs/consumer_3_run_6.csv,service6c5c59ae,1,6720,373,14159,336,1080,22669
qbft,30,3,7,qbft/30-mecs/consumer_3_run_7.csv,service597a0918,1,9970,393,19184,321,1072,30941
qbft,30,3,8,qbft/30-mecs/consumer_3_run_8.csv,service5539717b,1,7520,388,23881,325,1067,33182
qbft,30,3,9,qbft/30-mecs/consumer_3_run_9.csv,service8ebf34ca,1,9569,422,28960,289,1059,40299
qbft,30,4,1,qbft/30-mecs/consumer_4_run_1.csv,service648c1745,1,9707,411,27120,297,1135,38671
qbft,30,4,10,qbft/30-mecs/consumer_4_run_10.csv,service61ab9c08,1,8590,434,18518,416,1110,29069
qbft,30,4,11,qbft/30-mecs/consumer_4_run_11.csv,servicee43ea6bf,1,7093,367,13853,346,1083,22742
qbft,30,4,12,qbft/30-mecs/consumer_4_run_12.csv,serviceb7aa41ad,1,9380,435,13947,378,1074,25215
qbft,30,4,13,qbft/30-mecs/consumer_4_run_13.csv,service6a056a89,1,7726,434,18892,358,1079,28490
qbft,30,4,14,qbft/30-mecs/consumer_4_run_14.csv,service675e2541,1,10716,407,14066,326,1106,26622
qbft,30,4,15,qbft/30-mecs/consumer_4_run_15.csv,service4f5da559,1,11785,317,13583,330,1109,27125
qbft,30,4,16,qbft/30-mecs/consumer_4_run_16.csv,service956ad885,1,9202,399,23709,325,1117,34752
qbft,30,4,17,qbft/30-mecs/consumer_4_run_17.csv,servicebfa8f064,1,10120,488,18370,428,1093,30500
qbft,30,4,18,qbft/30-mecs/consumer_4_run_18.csv,servicee3c1d850,1,6015,422,14049,326,1196,22008
qbft,30,4,19,qbft/30-mecs/consumer_4_run_19.csv,service01ea4f75,1,10739,342,8576,287,1082,21027
qbft,30,4,2,qbft/30-mecs/consumer_4_run_2.csv,service611e303f,1,11667,392,13850,363,1122,27395
qbft,30,4,20,qbft/30-mecs/consumer_4_run_20.csv,service53dca4fc,1,11239,434,18813,278,1140,31904
qbft,30,4,3,qbft/30-mecs/consumer_4_run_3.csv,service0d7571a8,1,9635,407,18712,359,1089,30202
qbft,30,4,4,qbft/30-mecs/consumer_4_run_4.csv,servicef358bc1f,1,10530,431,13848,386,1119,26314
qbft,30,4,5,qbft/30-mecs/consumer_4_run_5.csv,servicebfa8f064,1,10120,488,18370,428,1093,30500
qbft,30,4,6,qbft/30-mecs/consumer_4_run_6.csv,service74442206,1,6770,446,14031,319,1077,22644
qbft,30,4,7,qbft/30-mecs/consumer_4_run_7.csv,service9e0aec75,1,10562,363,18656,368,1096,31052
qbft,30,4,8,qbft/30-mecs/consumer_4_run_8.csv,service0143dac0,1,7402,387,18892,385,1111,28178
qbft,30,4,9,qbft/30-mecs/consumer_4_run_9.csv,servicee2286944,1,9489,518,13855,354,1071,25288
qbft,30,5,1,qbft/30-mecs/consumer_5_run_1.csv,service4f5c22f7,1,13277,448,8507,449,1104,23786
qbft,30,5,10,qbft/30-mecs/consumer_5_run_10.csv,servicef36bc230,1,8415,510,13677,380,1072,24054
qbft,30,5,11,qbft/30-mecs/consumer_5_run_11.csv,service0ee0bd2d,1,6952,339,13892,347,1088,22618
qbft,30,5,12,qbft/30-mecs/consumer_5_run_12.csv,service9741e17c,1,9241,434,19091,410,1091,30268
qbft,30,5,13,qbft/30-mecs/consumer_5_run_13.csv,service5fe7680b,1,7556,501,13887,360,1099,23403
qbft,30,5,14,qbft/30-mecs/consumer_5_run_14.csv,service54978c92,1,10789,451,18882,337,1072,31532
qbft,30,5,15,qbft/30-mecs/consumer_5_run_15.csv,service50dd0677,1,11483,426,18738,407,1079,32134
qbft,30,5,16,qbft/30-mecs/consumer_5_run_16.csv,servicef7264272,1,8726,441,8928,335,1093,19523
qbft,30,5,17,qbft/30-mecs/consumer_5_run_17.csv,service9144ab16,1,10110,532,18261,395,1086,30384
qbft,30,5,18,qbft/30-mecs/consumer_5_run_18.csv,service52123c6e,1,6064,415,19005,398,1107,26989
qbft,30,5,19,qbft/30-mecs/consumer_5_run_19.csv,service0d05f9a1,1,10595,337,18726,342,1088,31089
qbft,30,5,2,qbft/30-mecs/consumer_5_run_2.csv,service6f041118,1,11683,491,13660,387,1070,27292
qbft,30,5,20,qbft/30-mecs/consumer_5_run_20.csv,service4cee4110,1,11233,338,13878,403,1136,26988
qbft,30,5,3,qbft/30-mecs/consumer_5_run_3.csv,service0ba7ca13,1,9379,445,18979,355,1088,30247
qbft,30,5,4,qbft/30-mecs/consumer_5_run_4.csv,service5b396a39,1,10549,486,19021,381,1081,31518
qbft,30,5,5,qbft/30-mecs/consumer_5_run_5.csv,service9144ab16,1,10110,532,18261,395,1086,30384
qbft,30,5,6,qbft/30-mecs/consumer_5_run_6.csv,service2c25a7c0,1,6894,414,18842,345,1068,27563
qbft,30,5,7,qbft/30-mecs/consumer_5_run_7.csv,service2069c8bd,1,10411,414,8664,378,1089,20957
qbft,30,5,8,qbft/30-mecs/consumer_5_run_8.csv,service04f5eb19,1,7607,434,18776,403,1075,28295
qbft,30,5,9,qbft/30-mecs/consumer_5_run_9.csv,serviced638450e,1,9583,435,13811,415,1075,25320
qbft,30,6,1,qbft/30-mecs/consumer_6_run_1.csv,service6e52d3c9,1,13292,441,13698,376,1065,28873
qbft,30,6,10,qbft/30-mecs/consumer_6_run_10.csv,servicef2ac1ddf,1,8683,387,23637,355,1077,34139
qbft,30,6,11,qbft/30-mecs/consumer_6_run_11.csv,serviceccbcabdd,1,6821,480,18782,317,1109,27509
qbft,30,6,12,qbft/30-mecs/consumer_6_run_12.csv,service9d2c396c,1,9297,381,23930,363,1084,35055
qbft,30,6,13,qbft/30-mecs/consumer_6_run_13.csv,servicede401c64,1,7723,489,18744,346,1070,28373
qbft,30,6,14,qbft/30-mecs/consumer_6_run_14.csv,serviceb65b6ce0,1,10749,412,14009,367,1076,26614
qbft,30,6,15,qbft/30-mecs/consumer_6_run_15.csv,service3954e3ce,1,11379,389,24034,385,1081,37268
qbft,30,6,16,qbft/30-mecs/consumer_6_run_16.csv,service94858ace,1,8836,398,13991,334,1076,24636
qbft,30,6,17,qbft/30-mecs/consumer_6_run_17.csv,service6b0f8e80,1,10061,397,18560,363,1084,30465
qbft,30,6,18,qbft/30-mecs/consumer_6_run_18.csv,servicec291e333,1,6041,366,14149,322,1103,21981
qbft,30,6,19,qbft/30-mecs/consumer_6_run_19.csv,service52260568,1,10315,446,23897,333,1091,36083
qbft,30,6,2,qbft/30-mecs/consumer_6_run_2.csv,servicef887ec0c,1,11648,397,23822,326,1061,37255
qbft,30,6,20,qbft/30-mecs/consumer_6_run_20.csv,service2b56cd44,1,11215,324,24036,331,1072,36978
qbft,30,6,3,qbft/30-mecs/consumer_6_run_3.csv,service335f63d2,1,9310,464,23888,342,1069,35074
qbft,30,6,4,qbft/30-mecs/consumer_6_run_4.csv,service53993478,1,10491,378,19016,357,1070,31312
qbft,30,6,5,qbft/30-mecs/consumer_6_run_5.csv,service6b0f8e80,1,10061,397,18560,363,1084,30465
qbft,30,6,6,qbft/30-mecs/consumer_6_run_6.csv,service7724026d,1,6855,423,19041,312,1073,27704
qbft,30,6,7,qbft/30-mecs/consumer_6_run_7.csv,serviceefad1a60,1,10205,424,23991,350,1077,36048
qbft,30,6,8,qbft/30-mecs/consumer_6_run_8.csv,service701ab014,1,7520,353,8852,360,1091,18177
qbft,30,6,9,qbft/30-mecs/consumer_6_run_9.csv,serviceefe35603,1,9541,480,18897,297,1089,30305
qbft,30,7,1,qbft/30-mecs/consumer_7_run_1.csv,service03271be7,1,8129,577,12707,469,1082,22965
qbft,30,7,10,qbft/30-mecs/consumer_7_run_10.csv,service774eb27d,1,8311,357,13731,341,1111,23854
qbft,30,7,11,qbft/30-mecs/consumer_7_run_11.csv,service42cfb29b,1,6824,400,13898,352,1082,22558
qbft,30,7,12,qbft/30-mecs/consumer_7_run_12.csv,serviced0266d44,1,9777,401,18418,339,1092,30028
qbft,30,7,13,qbft/30-mecs/consumer_7_run_13.csv,service9692eda9,1,7688,450,13670,402,1091,23302
qbft,30,7,14,qbft/30-mecs/consumer_7_run_14.csv,service269b6224,1,11219,312,18593,285,1083,31492
qbft,30,7,15,qbft/30-mecs/consumer_7_run_15.csv,service10984ac1,1,11311,460,13937,333,1091,27133
qbft,30,7,16,qbft/30-mecs/consumer_7_run_16.csv,service0b98c3bb,1,8920,395,18962,351,1105,29733
qbft,30,7,17,qbft/30-mecs/consumer_7_run_17.csv,serviceb3c46201,1,9935,445,13488,275,1076,25220
qbft,30,7,18,qbft/30-mecs/consumer_7_run_18.csv,servicef7cc565e,1,6274,360,13835,377,1119,21967
qbft,30,7,19,qbft/30-mecs/consumer_7_run_19.csv,servicebc2c2371,1,10360,475,13839,365,1069,26109
qbft,30,7,2,qbft/30-mecs/consumer_7_run_2.csv,service1828d02e,1,11760,520,18395,416,1076,32168
qbft,30,7,20,qbft/30-mecs/consumer_7_run_20.csv,serviceb6cd2f12,1,11152,404,13822,383,1110,26871
qbft,30,7,3,qbft/30-mecs/consumer_7_run_3.csv,servicef7c22475,1,9335,478,13819,316,1091,25040
qbft,30,7,4,qbft/30-mecs/consumer_7_run_4.csv,service00513166,1,10628,483,13846,451,1086,26494
qbft,30,7,5,qbft/30-mecs/consumer_7_run_5.csv,serviceb3c46201,1,9935,445,13488,275,1076,25220
qbft,30,7,6,qbft/30-mecs/consumer_7_run_6.csv,servicec8f4578e,1,6740,482,13924,322,1066,22535
qbft,30,7,7,qbft/30-mecs/consumer_7_run_7.csv,service77b83972,1,10225,450,13921,299,1072,25967
qbft,30,7,8,qbft/30-mecs/consumer_7_run_8.csv,service0280c50f,1,7156,421,14141,277,1090,23085
qbft,30,7,9,qbft/30-mecs/consumer_7_run_9.csv,service8cd7fb16,1,9575,475,13804,374,1074,25302
qbft,30,8,1,qbft/30-mecs/consumer_8_run_1.csv,serviceae9708da,1,9154,556,22491,437,1107,33746
qbft,30,8,10,qbft/30-mecs/consumer_8_run_10.csv,service4d808492,1,8369,360,18985,370,1069,29154
qbft,30,8,11,qbft/30-mecs/consumer_8_run_11.csv,service86955169,1,7214,336,18647,275,1077,27550
qbft,30,8,12,qbft/30-mecs/consumer_8_run_12.csv,servicebff74a78,1,9417,368,13873,295,1094,25048
qbft,30,8,13,qbft/30-mecs/consumer_8_run_13.csv,serviceeb4f5639,1,7632,419,13775,365,1098,23290
qbft,30,8,14,qbft/30-mecs/consumer_8_run_14.csv,service8c5606cb,1,10724,418,13907,344,1093,26487
qbft,30,8,15,qbft/30-mecs/consumer_8_run_15.csv,serviced3f009cd,1,11203,393,14140,333,1068,27137
qbft,30,8,16,qbft/30-mecs/consumer_8_run_16.csv,service6d86545c,1,9011,401,18807,349,1089,29658
qbft,30,8,17,qbft/30-mecs/consumer_8_run_17.csv,service335d837b,1,10091,455,8301,319,1104,20271
qbft,30,8,18,qbft/30-mecs/consumer_8_run_18.csv,servicea2bb4e9d,1,6352,338,13748,316,1068,21822
qbft,30,8,19,qbft/30-mecs/consumer_8_run_19.csv,service068d97cb,1,10367,475,13858,314,1065,26080
